task_id,view,doc_id,title,source_type,timestamp,body_excerpt,reviewer_can_guess_role_from_surface,reviewer_role_guess,reviewer_can_guess_answer_without_relation,severe_leakage,leakage_reason,notes,review_mode
uncued_032,neutral_metadata_hidden,uncued_032_d02,Document 1,document,2025-06-13,"The closing ledger for Westhaven lab gives 97 closed tickets for Mira sensor recalibrations in May 2025. The ledger row is the only visible row with a final count different from 124. The note uses the same site code, workstream name, and monthly close date as ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_032,neutral_metadata_hidden,uncued_032_d03,Document 2,document,2025-06-15,"A partner summary also gives 124 for Mira sensor recalibrations in May 2025. Its visible citation points back to the weekly digest rather than to a separate count sheet. The note uses the same site code, workstream name, and monthly close date as the surroundi",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_032,neutral_metadata_hidden,uncued_032_d04,Document 3,document,2025-06-14,"A weekly digest repeats that Mira sensor recalibrations reached 124 closed tickets in May 2025. The digest points to the same earlier bulletin used by another note in the packet. The note uses the same site code, workstream name, and monthly close date as the ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_032,neutral_metadata_hidden,uncued_032_d01,Document 4,document,2025-06-16,"A site memo for Westhaven lab lists the workstream and month. It does not contain a final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_visible,uncued_039_d04,Service Ledger Extract,registry entry,2025-04-14,"A digest estimates 57 accepted inspections for Vega rail inspections in June 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_visible,uncued_039_d03,Operations Timeline Note,operations memo,2025-04-15,"A handoff note names the workstream and site for June 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labels",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_visible,uncued_039_d02,Program Registry Entry,timeline note,2025-04-16,"The closeout ledger lists 42 accepted inspections for Vega rail inspections in June 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_visible,uncued_039_d01,Field Summary Memo,field note,2025-04-13,"A planning memo for Vega rail inspections describes the expected workload at South Gate workshop. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_hidden,uncued_039_d04,Document 1,document,2025-04-14,"A digest estimates 57 accepted inspections for Vega rail inspections in June 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_hidden,uncued_039_d01,Document 2,document,2025-04-13,"A planning memo for Vega rail inspections describes the expected workload at South Gate workshop. It was prepared before the monthly close and has no final number. The note uses the same site code, workstream name, and monthly close date as the surrounding pac",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_hidden,uncued_039_d02,Document 3,document,2025-04-15,"A handoff note names the workstream and site for June 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labels",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_039,neutral_metadata_hidden,uncued_039_d03,Document 4,document,2025-04-16,"The closeout ledger lists 42 accepted inspections for Vega rail inspections in June 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_044,neutral_metadata_visible,uncued_044_d03,Service Ledger Extract,registry entry,2025-09-14,"A digest estimates 124 closed tickets for Mira sensor recalibrations in May 2025. The note is framed as a running estimate and points to the planning memo. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so t",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_044,neutral_metadata_visible,uncued_044_d04,Operations Timeline Note,timeline note,2025-09-16,"The closeout ledger lists 97 closed tickets for Mira sensor recalibrations in May 2025. The row appears after the planning notes and uses the final close date. The note uses the same site code, workstream name, and monthly close date as the surrounding packet ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_044,neutral_metadata_visible,uncued_044_d02,Program Registry Entry,operations memo,2025-09-15,"A handoff note names the workstream and site for May 2025. It contains no closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labels.",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
