task_id,difficulty,model,strategy,prompt,claim_correct,clean_supporting_evidence,has_required_supporting_evidence,generated_lore_abstention_ok,full_escape
eham_126,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_126,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_127,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,1.0,1.0,1.0,1.0
eham_127,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_127,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_127,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_128,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_128,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_128,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_128,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_129,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,0.0,0.0
eham_129,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_129,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_129,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_130,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_130,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_130,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_130,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_131,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_131,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_131,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_131,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_132,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_132,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_132,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_132,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_133,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_133,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_133,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_133,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_134,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_134,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_134,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_134,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_135,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,0.0,0.0
eham_135,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_135,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_135,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_136,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_136,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_136,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_136,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_137,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,0.0,0.0
eham_137,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_137,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_137,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_138,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_138,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_138,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_138,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_139,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,0.0,0.0
eham_139,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_139,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_139,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_140,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_140,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_140,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_140,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_141,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,0.0,0.0
eham_141,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_141,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_141,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_142,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,1.0,0.0,1.0,1.0,0.0
eham_142,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_142,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_142,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_143,L5,openai/gpt-5.4-mini,naive_bm25,simple_answer_v1,0.0,0.0,1.0,0.0,0.0
eham_143,L5,openai/gpt-5.4-mini,careful_bm25,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_143,L5,openai/gpt-5.4-mini,primary_preserve,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
eham_143,L5,openai/gpt-5.4-mini,hygienic_combo,claim_first_citation_v1,1.0,1.0,1.0,1.0,1.0
