baseline,view,task_id,family,condition,gold_verdict,predicted_verdict,verdict_accuracy,evidence_precision,clean_support_recall,polluted_support_rate,role_reconstruction_accuracy,action_target_score,operational_epistemic_escape,supporting_evidence,selected_doc_ids,is_simple_heuristic
id_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_045_d01,0
document_order_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,1.0,0.0,0.0,0.0,uncued_045_d03,uncued_045_d03,0
title_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
source_type_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_045_d04,0
timestamp_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_045_d04,0
citation_graph_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"uncued_045_d01,uncued_045_d03",0
claim_overlap_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"uncued_045_d03,uncued_045_d04",0
cue_phrase_only,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_045_d01,0
always_insufficient,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_045,evidence_selection,buried_primary,supported,supported,1.0,0.0,0.0,1.0,0.0,0.0,0.0,uncued_045_d03,"uncued_045_d03,uncued_045_d04,uncued_045_d01",1
id_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_046_d01,0
document_order_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,1.0,0.0,0.0,0.0,uncued_046_d04,uncued_046_d04,0
title_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
source_type_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_046_d04,0
timestamp_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_046_d01,0
citation_graph_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"uncued_046_d02,uncued_046_d04",0
claim_overlap_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"uncued_046_d04,uncued_046_d01",0
cue_phrase_only,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_046_d01,0
always_insufficient,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_046,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,1.0,0.0,0.5,0.0,uncued_046_d04,"uncued_046_d04,uncued_046_d01,uncued_046_d02",1
id_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_047_d01,0
document_order_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,supported,1.0,1.0,1.0,0.0,0.0,0.0,0.0,uncued_047_d02,uncued_047_d02,0
title_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
source_type_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_047_d04,0
timestamp_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_047_d02,0
citation_graph_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"uncued_047_d04,uncued_047_d02",0
claim_overlap_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"uncued_047_d02,uncued_047_d01",0
cue_phrase_only,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,supported,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,refuted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,uncued_047_d03,0
always_insufficient,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,insufficient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_047,active_verification,buried_primary,supported,supported,1.0,1.0,1.0,0.0,0.0,0.5,0.0,uncued_047_d02,"uncued_047_d02,uncued_047_d01,uncued_047_d03",1
id_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_048_d01,0
document_order_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,uncued_048_d03,uncued_048_d03,0
title_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_048_d04,0
timestamp_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_048_d03,0
citation_graph_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_048_d02,uncued_048_d03",0
claim_overlap_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_048_d04,uncued_048_d02",0
cue_phrase_only,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_048_d01,0
always_insufficient,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_048,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_048_d04,uncued_048_d02,uncued_048_d01",1
id_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_049_d01,0
document_order_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,uncued_049_d04,uncued_049_d04,0
title_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_049_d04,0
timestamp_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_049_d03,0
citation_graph_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_049_d02,uncued_049_d04",0
claim_overlap_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_049_d04,uncued_049_d02",0
cue_phrase_only,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_049_d03,0
always_insufficient,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_049,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_049_d04,uncued_049_d02,uncued_049_d01",1
id_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_050_d01,0
document_order_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,uncued_050_d03,uncued_050_d03,0
title_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_050_d04,0
timestamp_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_050_d04,0
citation_graph_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_050_d02,uncued_050_d03",0
claim_overlap_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_050_d03,uncued_050_d01",0
cue_phrase_only,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_050_d03,0
always_insufficient,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_050,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_050_d03,uncued_050_d01,uncued_050_d02",1
id_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_051_d01,0
document_order_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,uncued_051_d02,uncued_051_d02,0
title_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_051_d04,0
timestamp_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_051_d03,0
citation_graph_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_051_d04,uncued_051_d02",0
claim_overlap_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_051_d02,uncued_051_d04",0
cue_phrase_only,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_051_d04,0
always_insufficient,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_051,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_051_d02,uncued_051_d04,uncued_051_d01",1
id_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_052_d01,0
document_order_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,1.0,0.0,0.0,0.0,uncued_052_d03,uncued_052_d03,0
title_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_052_d04,0
timestamp_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_052_d01,0
citation_graph_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_052_d03,uncued_052_d04",0
claim_overlap_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_052_d03,uncued_052_d02",0
cue_phrase_only,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,refuted,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_052_d03,0
always_insufficient,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_052,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_052_d03,uncued_052_d02,uncued_052_d04",1
id_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_053_d01,0
document_order_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,uncued_053_d04,uncued_053_d04,0
title_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_053_d04,0
timestamp_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_053_d04,0
citation_graph_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_053_d03,uncued_053_d04",0
claim_overlap_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_053_d01,uncued_053_d03",0
cue_phrase_only,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_053_d01,0
always_insufficient,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_053,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_053_d01,uncued_053_d03,uncued_053_d02",1
id_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_054_d01,0
document_order_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,1.0,0.0,0.0,0.0,uncued_054_d04,uncued_054_d04,0
title_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_054_d04,0
timestamp_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_054_d01,0
citation_graph_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_054_d02,uncued_054_d04",0
claim_overlap_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_054_d03,uncued_054_d02",0
cue_phrase_only,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_054_d02,0
always_insufficient,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
simple_heuristic,neutral_metadata_hidden,uncued_054,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_054_d03,uncued_054_d02,uncued_054_d04",1
id_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_055_d01,0
document_order_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,1.0,0.0,0.0,0.0,uncued_055_d01,uncued_055_d01,0
title_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
source_type_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
metadata_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_055_d04,0
timestamp_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_055_d04,0
citation_graph_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_055_d02,uncued_055_d01",0
claim_overlap_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,"uncued_055_d02,uncued_055_d03",0
cue_phrase_only,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0
random_valid_schema,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,supported,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,uncued_055_d04,0
always_insufficient,neutral_metadata_hidden,uncued_055,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0
